"bathrooms"|"bedrooms"|"beds"|"city"|"id"|"lat"|"lng"|"localized_city"|"neighborhood"|"person_capacity"|"public_address"|"reviews_count"|"room_type"|"star_rating"|"user_id"|"curr"|"price"|"scrapedate"|"guests"|"i"|"price_range"|"geo"|"lon"|"ppp"
1.5|1|1|"Geneva"|12899329|46.1982347559321|6.13838269166029|"Genf"|NA|1|"Genf, Genf, Schweiz"|9|"Privatzimmer"|4.5|70652566|"CHF"|51|2017-01-28|1|0|50|0|0|51
1|1|1|"Genève"|13726019|46.212352999602|6.1291743459668|"Genf"|NA|1|"Genf, Genève 1203, Schweiz"|26|"Privatzimmer"|4.5|3702404|"CHF"|50|2017-01-28|1|0|50|0|0|50
1|0|1|"Genève"|16767541|46.202540426944|6.16051802902247|"Genf"|NA|2|"Genf, Genève 1207, Schweiz"|0|"Privatzimmer"|NA|28150742|"CHF"|51|2017-01-28|1|0|50|0|0|25.5
1|1|1|"Genève"|8660375|46.2123366004821|6.14068965638563|"Genf"|NA|1|"Genf, 1201, Schweiz"|22|"Privatzimmer"|4.5|24701955|"CHF"|51|2017-01-28|1|0|50|0|0|51
1|1|1|"Petit-Lancy"|14220155|46.1969538297474|6.12086875742709|"Petit-Lancy"|NA|1|"Petit-Lancy, Genève 1213, Schweiz"|2|"Privatzimmer"|NA|5667428|"CHF"|50|2017-01-28|1|0|50|0|0|50
1|1|1|"Genève"|16439123|46.212974229635|6.15089987130561|"Genf"|NA|2|"Genf, Genève 1201, Schweiz"|2|"Privatzimmer"|NA|7670941|"CHF"|50|2017-01-28|1|0|50|0|0|25
1|1|2|"Genève"|16645260|46.1994649889202|6.1332726927128|"Genf"|NA|3|"Genf, Genève 1205, Schweiz"|0|"Ganze Unterkunft"|NA|110002553|"CHF"|51|2017-01-28|1|0|50|0|0|17
1|1|1|"Le Grand-Saconnex"|13908982|46.2315283080408|6.12115908591463|"Le Grand-Saconnex"|NA|2|"Le Grand-Saconnex, Genève 1218, Schweiz"|20|"Privatzimmer"|5|82480781|"CHF"|51|2017-01-28|1|0|50|0|0|25.5
1.5|1|1|"Genève"|10712359|46.1967359602914|6.14101705608067|"Genf"|NA|2|"Genf, GE1205 1205, Schweiz"|50|"Privatzimmer"|4.5|24119045|"CHF"|51|2017-01-28|1|0|50|0|0|25.5
1|1|1|"Genève"|5740336|46.2135695497801|6.12505513537283|"Genf"|NA|2|"Genf, Genève 1203, Schweiz"|23|"Ganze Unterkunft"|4.5|29773018|"CHF"|51|2017-01-28|1|0|50|0|0|25.5
1.5|1|1|"Genève"|16449089|46.2024271311086|6.16339003103433|"Genf"|NA|1|"Genf, Genève 1207, Schweiz"|1|"Privatzimmer"|NA|107892790|"CHF"|51|2017-01-28|1|0|50|0|0|51
1|0|1|"Genève"|15555935|46.1937198127811|6.14353562547746|"Genf"|NA|2|"Genf, Genève 1205, Schweiz"|2|"Ganze Unterkunft"|NA|96391727|"CHF"|51|2017-01-28|1|50|50|0|0|25.5
1|1|1|"Grand-Lancy"|11835837|46.1677787050451|6.13627874779871|"Grand-Lancy"|NA|1|"Grand-Lancy, Genève 1212, Schweiz"|11|"Privatzimmer"|4.5|1762307|"CHF"|51|2017-01-28|1|50|50|0|0|51
1|1|1|"Genève"|5211722|46.1921758023045|6.14132074468806|"Genf"|NA|2|"Genf, GE 1205, Schweiz"|89|"Ganze Unterkunft"|4.5|26961489|"CHF"|51|2017-01-28|1|50|50|0|0|25.5
1|1|1|"Genève"|15447702|46.1966615496911|6.15557677644439|"Genf"|NA|1|"Genf, Genève 1206, Schweiz"|1|"Ganze Unterkunft"|NA|12503300|"CHF"|49|2017-01-28|1|50|50|0|0|49
2|1|1|"Genève"|6849405|46.2159495684769|6.12487042270638|"Genf"|NA|1|"Genf, Genève 1202, Schweiz"|5|"Privatzimmer"|4.5|1994454|"CHF"|49|2017-01-28|1|50|50|0|0|49
1|0|1|"Versoix"|16357501|46.2833417176695|6.15798911022713|"Versoix"|NA|1|"Versoix, Genève 1290, Schweiz"|0|"Ganze Unterkunft"|NA|15008161|"CHF"|51|2017-01-28|1|50|50|0|0|51
1|1|1|"Genève"|7586171|46.2121566739966|6.13387115270877|"Genf"|NA|2|"Genf, Genève 1202, Schweiz"|40|"Privatzimmer"|4|31307191|"CHF"|50|2017-01-28|1|50|50|0|0|25
2.5|1|1|"Veyrier"|16472750|46.1735247507983|6.18363695077847|"Veyrier"|NA|2|"Veyrier, Genève 1255, Schweiz"|1|"Privatzimmer"|NA|108110971|"CHF"|51|2017-01-28|1|50|50|0|0|25.5
1|1|1|"Plan-les-Ouates"|8965589|46.1714183797394|6.11829612318241|"Plan-les-Ouates"|NA|2|"Plan-les-Ouates, Genève 1228, Schweiz"|51|"Privatzimmer"|4.5|31906729|"CHF"|47|2017-01-28|1|50|50|0|0|23.5
1|1|1|"Geneva"|2638557|46.2017585528871|6.16539059180065|"Genf"|NA|1|"Genf, Genf 1207, Schweiz"|99|"Gemeinsames Zimmer"|5|4425821|"CHF"|50|2017-01-28|1|50|50|0|0|50
1|1|1|"Versoix"|10757324|46.2851037206425|6.16064145012254|"Versoix"|NA|1|"Versoix, Genève 1290, Schweiz"|21|"Privatzimmer"|4.5|27141996|"CHF"|51|2017-01-28|1|50|50|0|0|51
1|1|1|"Genève"|15808207|46.2067842591585|6.13292192346961|"Genf"|NA|2|"Genf, Genève 1203, Schweiz"|1|"Ganze Unterkunft"|NA|102310064|"CHF"|51|2017-01-28|1|50|50|0|0|25.5
1|1|1|"Genève"|6034943|46.200792501834|6.16510602729696|"Genf"|NA|2|"Genf, Genève 1207, Schweiz"|57|"Privatzimmer"|5|24786307|"CHF"|51|2017-01-28|1|50|50|0|0|25.5
1|1|2|"Veyrier"|1883650|46.1713600400811|6.17251033100902|"Veyrier"|NA|2|"Veyrier, Genf 1255, Schweiz"|10|"Privatzimmer"|4.5|9803218|"CHF"|51|2017-01-28|1|50|50|0|0|25.5
1|1|1|"Geneva"|3384278|46.203358423257|6.16800389095124|"Genf"|NA|1|"Genf, Genf 1207, Schweiz"|118|"Privatzimmer"|4.5|17074167|"CHF"|48|2017-01-28|1|100|50|0|0|48
1|1|1|"Le Grand-Saconnex"|7079488|46.2273208886239|6.12453467367955|"Le Grand-Saconnex"|NA|2|"Le Grand-Saconnex, Genève 1218, Schweiz"|25|"Privatzimmer"|4.5|31839349|"CHF"|49|2017-01-28|1|100|50|0|0|24.5
1|1|1|"Genève"|14350640|46.1893021714719|6.14308820577996|"Genf"|NA|1|"Genf, Genève 1205, Schweiz"|16|"Privatzimmer"|5|21943681|"CHF"|51|2017-01-28|1|100|50|0|0|51
1|1|1|"Genève"|11967588|46.2068271363453|6.14196610900322|"Genf"|NA|2|"Genf, Genève 1201, Schweiz"|41|"Privatzimmer"|4|63926499|"CHF"|51|2017-01-28|1|100|50|0|0|25.5
1|1|1|"Bellevue"|4850730|46.2562856573394|6.14552806096117|"Bellevue"|NA|2|"Bellevue, Genève 1293, Schweiz"|7|"Privatzimmer"|5|24908522|"CHF"|47|2017-01-28|1|100|50|0|0|23.5
1.5|1|1|"Grand-Lancy"|14245191|46.1778467616351|6.11197210245566|"Grand-Lancy"|NA|2|"Grand-Lancy, Genève 1212, Schweiz"|0|"Privatzimmer"|NA|86270657|"CHF"|51|2017-01-28|1|100|50|0|0|25.5
3|1|1|"Genève"|7834479|46.2042585509013|6.11572084671451|"Genf"|NA|1|"Genf, Genève 1203, Schweiz"|27|"Privatzimmer"|4.5|12342069|"CHF"|47|2017-01-28|1|100|50|0|0|47
1|0|2|"Thônex"|8512425|46.1933487885815|6.20035602127821|"Thônex"|NA|3|"Thônex, Genève 1226, Schweiz"|0|"Ganze Unterkunft"|NA|38531357|"CHF"|51|2017-01-28|1|100|50|0|0|17
1.5|1|1|"Genève"|13080553|46.1952147763819|6.14815519244154|"Genf"|NA|2|"Genf, Genève 1205, Schweiz"|3|"Privatzimmer"|5|56087522|"CHF"|48|2017-01-28|1|100|50|0|0|24
1|1|1|"Chêne-Bourg"|16927894|46.198809087165|6.19434687146424|"Chêne-Bourg"|NA|2|"Chêne-Bourg, GE 1225, Schweiz"|0|"Ganze Unterkunft"|NA|4945628|"CHF"|51|2017-01-28|1|100|50|0|0|25.5
1|1|1|"Genève"|5294750|46.2128931734232|6.1207140976804|"Genf"|NA|2|"Genf, Genève, Schweiz"|19|"Privatzimmer"|5|11687021|"CHF"|51|2017-01-28|1|100|50|0|0|25.5
1|1|1|"Genève"|16309343|46.189552168273|6.13629922966102|"Genf"|NA|2|"Genf, Genève 1227, Schweiz"|3|"Privatzimmer"|4.5|53014632|"CHF"|51|2017-01-28|1|100|50|0|0|25.5
1|1|1|"Onex"|6842502|46.1822622950166|6.07904234142387|"Onex"|NA|2|"Onex, Genève 1213, Schweiz"|13|"Privatzimmer"|5|35853012|"CHF"|49|2017-01-28|1|100|50|0|0|24.5
1|1|1|"Satigny"|14535402|46.2160563747967|6.03397070880932|"Satigny"|NA|2|"Satigny, Genève 1242, Schweiz"|0|"Privatzimmer"|NA|12861095|"CHF"|51|2017-01-28|1|100|50|0|0|25.5
1|1|1|"Vernier"|7524356|46.2215158474987|6.11430981924425|"Vernier"|NA|2|"Vernier, Genève 1216, Schweiz"|2|"Privatzimmer"|NA|39429493|"CHF"|51|2017-01-28|1|100|50|0|0|25.5
1|1|2|"Vernier"|2147375|46.2109010695113|6.07750089750888|"Vernier"|NA|3|"Vernier, Genf 1214, Schweiz"|2|"Ganze Unterkunft"|NA|10961151|"CHF"|51|2017-01-28|1|100|50|0|0|17
1|1|1|"Genève"|8138844|46.1903703722109|6.14033332495616|"Genf"|NA|1|"Genf, Genève 1227, Schweiz"|5|"Privatzimmer"|4|42976528|"CHF"|51|2017-01-28|1|100|50|0|0|51
1|1|1|"Genève"|10961232|46.1984921941301|6.16289081754265|"Genf"|NA|2|"Genf, Genève 1208, Schweiz"|8|"Privatzimmer"|5|4194272|"CHF"|51|2017-01-28|1|150|50|0|0|25.5
1|1|1|"Genève"|15772249|46.2122918628262|6.14783272520414|"Genf"|NA|1|"Genf, Genève 1201, Schweiz"|0|"Privatzimmer"|NA|91539847|"CHF"|51|2017-01-28|1|150|50|0|0|51
1|1|1|"Genève"|3238242|46.2064613261561|6.16194445206976|"Genf"|NA|2|"Genf, Genève 1207, Schweiz"|4|"Privatzimmer"|5|7443769|"CHF"|51|2017-01-28|1|150|50|0|0|25.5
1|0|1|"Genève"|4602650|46.208507430211|6.1326098922395|"Genf"|NA|2|"Genf, Genève 1203, Schweiz"|2|"Ganze Unterkunft"|NA|17359061|"CHF"|51|2017-01-28|1|150|50|0|0|25.5
1|1|2|"Onex"|5496024|46.1840938183888|6.10218793434448|"Onex"|NA|3|"Onex, GE 1213, Schweiz"|29|"Privatzimmer"|4.5|1397007|"CHF"|47|2017-01-28|1|150|50|0|0|15.6666666666667
1|0|2|"Genève"|13631396|46.2084133431948|6.14820875407743|"Genf"|NA|2|"Genf, Genève 1202, Schweiz"|4|"Ganze Unterkunft"|5|28143340|"CHF"|51|2017-01-28|1|150|50|0|0|25.5
1|1|1|"Genève"|11485437|46.189591353132|6.13856107844265|"Genf"|NA|2|"Genf, Genève 1227, Schweiz"|0|"Privatzimmer"|NA|9416404|"CHF"|51|2017-01-28|1|150|50|0|0|25.5
1|1|1|"Chancy"|15209292|46.1481101814024|5.97087810205428|"Chancy"|NA|2|"Chancy, GE 1284, Schweiz"|0|"Privatzimmer"|NA|60466202|"CHF"|51|2017-01-28|1|150|50|0|0|25.5
1.5|1|1|"Genève"|10544390|46.1970758622045|6.14229896550458|"Genf"|NA|2|"Genf, Genève 1205, Schweiz"|72|"Privatzimmer"|4|24119045|"CHF"|51|2017-01-28|1|150|50|0|0|25.5
1|1|1|"Vernier"|16826835|46.2194367172929|6.10798793731345|"Vernier"|NA|1|"Vernier, Genève 1220, Schweiz"|0|"Privatzimmer"|NA|9675348|"CHF"|50|2017-01-28|1|150|50|0|0|50
1|1|1|"Anières"|14068139|46.2716026115763|6.2217844503915|"Anières"|NA|2|"Anières, Genève 1247, Schweiz"|0|"Privatzimmer"|NA|69542315|"CHF"|51|2017-01-28|1|150|50|0|0|25.5
2.5|1|1|"Genève"|13946840|46.1960567473637|6.14336056819058|"Genf"|NA|2|"Genf, Genève 1205, Schweiz"|1|"Privatzimmer"|NA|83001288|"CHF"|51|2017-01-28|1|150|50|0|0|25.5
1|1|1|"Geneva"|2963775|46.2020689489496|6.1324661513903|"Genf"|NA|1|"Genf, Genf 1205, Schweiz"|6|"Privatzimmer"|4.5|2388229|"CHF"|51|2017-01-28|1|200|50|0|0|51
1|1|2|"Genève"|16531834|46.2108053748249|6.13543348368681|"Genf"|NA|2|"Genf, Genève 1202, Schweiz"|1|"Privatzimmer"|NA|108744458|"CHF"|51|2017-01-28|1|200|50|0|0|25.5
1|1|1|"Genève"|13485342|46.2074623172318|6.13760245791384|"Genf"|NA|2|"Genf, Genève 1201, Schweiz"|0|"Privatzimmer"|NA|26313609|"CHF"|51|2017-01-28|1|200|50|0|0|25.5
1.5|1|2|"Genève"|9656071|46.2132011218578|6.12922115341302|"Genf"|NA|1|"Genf, Genève 1202, Schweiz"|5|"Privatzimmer"|5|21156656|"CHF"|51|2017-01-28|1|200|50|0|0|51
1|1|2|"Geneva"|2427262|46.2097613937263|6.13843284134841|"Genf"|NA|2|"Genf, Genf 1201, Schweiz"|0|"Privatzimmer"|NA|3156743|"CHF"|47|2017-01-28|1|200|50|0|0|23.5
1|1|1|"Genève"|3409553|46.202302990353|6.13176209518953|"Genf"|NA|2|"Genf, Genève 1205, Schweiz"|1|"Privatzimmer"|NA|13287477|"CHF"|51|2017-01-28|1|200|50|0|0|25.5
1|1|1|"Avully"|9269337|46.1680663972493|6.00261175411113|"Avully"|NA|2|"Avully, Genève 1237, Schweiz"|0|"Privatzimmer"|NA|28297733|"CHF"|51|2017-01-28|1|200|50|0|0|25.5
2|1|1|"Geneva"|3523959|46.2041706913245|6.11409986581286|"Genf"|NA|1|"Genf, Genf 1203, Schweiz"|86|"Privatzimmer"|4.5|12342069|"CHF"|47|2017-01-28|1|200|50|0|0|47
2|1|1|"Genève"|6649254|46.2172554671107|6.12542667081122|"Genf"|NA|1|"Genf, Genève 1202, Schweiz"|12|"Privatzimmer"|4.5|1994454|"CHF"|51|2017-01-28|1|200|50|0|0|51
2|1|2|"Chêne-Bougeries"|6385502|46.1976220236586|6.17628725526573|"Chêne-Bougeries"|NA|2|"Chêne-Bougeries, Genève 1224, Schweiz"|2|"Privatzimmer"|NA|2202601|"CHF"|50|2017-01-28|1|200|50|0|0|25
1|1|1|"Onex"|9155300|46.190534965922|6.10175451110339|"Onex"|NA|1|"Onex, Genève 1213, Schweiz"|0|"Gemeinsames Zimmer"|NA|47661175|"CHF"|51|2017-01-28|1|200|50|0|0|51
1|1|1|"Dardagny"|11583384|46.179151604243|6.00805203401217|"Dardagny"|NA|3|"Dardagny, GE 1283, Schweiz"|5|"Privatzimmer"|4|48488861|"CHF"|51|2017-01-28|1|200|50|0|0|17
1|1|2|"Versoix"|1301124|46.2887498738812|6.16312262571524|"Versoix"|NA|2|"Versoix, Genf 1290, Schweiz"|26|"Privatzimmer"|4.5|4818418|"CHF"|50|2017-01-28|1|200|50|0|0|25
1|1|1|"Meyrin"|15627285|46.2285608531578|6.07073284686538|"Meyrin"|NA|1|"Meyrin, Genf, Schweiz"|0|"Privatzimmer"|NA|2142260|"CHF"|51|2017-01-28|1|200|50|0|0|51
1|1|1|"Genève"|12440099|46.1998558006471|6.15945708666769|"Genf"|NA|1|"Genf, Genève 1208, Schweiz"|4|"Privatzimmer"|5|9675348|"CHF"|51|2017-01-28|1|200|50|0|0|51
1|1|1|"Genève"|12360288|46.2083377125143|6.14257662800336|"Genf"|NA|1|"Genf, GE 1201, Schweiz"|37|"Privatzimmer"|4|63926499|"CHF"|51|2017-01-28|1|200|50|0|0|51
2|1|1|"Geneva"|2414457|46.2047623848166|6.11591259544637|"Genf"|NA|1|"Genf, Genf 1203, Schweiz"|52|"Privatzimmer"|4.5|12342069|"CHF"|47|2017-01-28|1|200|50|0|0|47
1|1|1|"Genève"|5690631|46.1880954194017|6.13914364227144|"Genf"|NA|2|"Genf, Genève 1227, Schweiz"|16|"Privatzimmer"|5|1994454|"CHF"|51|2017-01-28|1|200|50|0|0|25.5
2|1|1|"Genève"|9561050|46.204201703267|6.11533129104633|"Genf"|NA|1|"Genf, Genève 1203, Schweiz"|2|"Privatzimmer"|NA|12342069|"CHF"|47|2017-01-28|1|200|50|0|0|47
1|1|1|"Geneva"|1219026|46.2089855055189|6.13719349314611|"Genf"|NA|2|"Genf, Canton of Geneva 1201, Schweiz"|2|"Gemeinsames Zimmer"|NA|6651323|"CHF"|50|2017-01-28|1|250|50|0|0|25
1|0|2|"Genève"|16749661|46.2203105725592|6.14955847232419|"Genf"|NA|2|"Genf, Genève 1202, Schweiz"|0|"Ganze Unterkunft"|NA|111124034|"CHF"|50|2017-01-28|1|250|50|0|0|25
1|1|1|"Genève"|4422959|46.2119897124837|6.12927002520103|"Genf"|NA|2|"Genf, GE 1202, Schweiz"|2|"Privatzimmer"|NA|6425532|"CHF"|51|2017-01-28|1|250|50|0|0|25.5
1|1|1|"Petit-Lancy"|11854621|46.1866030967211|6.11422285154788|"Petit-Lancy"|NA|2|"Petit-Lancy, Genève 1213, Schweiz"|5|"Privatzimmer"|5|9785768|"CHF"|51|2017-01-28|1|250|50|0|0|25.5
1|1|1|"Genève"|6548263|46.2099616853146|6.13895634391017|"Genf"|NA|1|"Genf, Genève 1201, Schweiz"|10|"Privatzimmer"|4.5|34251265|"CHF"|49|2017-01-28|1|250|50|0|0|49
1.5|1|1|"Genève"|10701514|46.2120427689289|6.1258632087122|"Genf"|NA|1|"Genf, Genève 1203, Schweiz"|0|"Privatzimmer"|NA|24526689|"CHF"|51|2017-01-28|1|250|50|0|0|51
1|1|1|"Geneva"|13963327|46.2123560419179|6.13359448448532|"Genf"|NA|1|"Genf, Genf, Schweiz"|4|"Privatzimmer"|3|83213728|"CHF"|47|2017-01-28|1|250|50|0|0|47
1|1|1|"Genève"|3547788|46.1904906797271|6.14485343594332|"Genf"|NA|2|"Genf, Genève 1205, Schweiz"|2|"Gemeinsames Zimmer"|NA|17762101|"CHF"|51|2017-01-28|1|250|50|0|0|25.5
1|1|1|"Chêne-Bourg"|15441829|46.2089343800533|6.19448924670096|"Chêne-Bourg"|NA|1|"Chêne-Bourg, Genève 1225, Schweiz"|0|"Privatzimmer"|NA|73573284|"CHF"|51|2017-01-28|1|250|50|0|0|51
1.5|1|1|"Genève"|9506712|46.189852377689|6.16710228880667|"Genf"|NA|1|"Genf, Genève 1231, Schweiz"|1|"Ganze Unterkunft"|NA|4029298|"CHF"|51|2017-01-28|1|250|50|0|0|51
1.5|1|1|"Thônex"|10463607|46.1886357422359|6.20004101601146|"Thônex"|NA|2|"Thônex, Genève 1226, Schweiz"|4|"Privatzimmer"|NA|53916028|"CHF"|51|2017-01-28|1|250|50|0|0|25.5
1|1|1|"Genève"|7628861|46.2109854084226|6.13507209664599|"Genf"|NA|2|"Genf, Genève 1202, Schweiz"|14|"Privatzimmer"|4|31307191|"CHF"|50|2017-01-28|1|250|50|0|0|25
1|1|1|"Carouge"|11859729|46.1906916425187|6.13368763767028|"Carouge"|NA|1|"Carouge, Genève 1227, Schweiz"|0|"Privatzimmer"|NA|7646378|"CHF"|50|2017-01-28|1|250|50|0|0|50
1|1|1|"Genève"|15969470|46.209026266972|6.13953321370102|"Genf"|NA|1|"Genf, Genève 1201, Schweiz"|0|"Privatzimmer"|NA|91425177|"CHF"|47|2017-01-28|1|250|50|0|0|47
2|1|1|"Genève"|6946156|46.204262625478|6.13009980447793|"Genf"|NA|2|"Genf, Genève 1203, Schweiz"|1|"Privatzimmer"|NA|36420696|"CHF"|51|2017-01-28|1|250|50|0|0|25.5
1|1|1|"Bardonnex"|16516491|46.1471013669719|6.11762383358162|"Bardonnex"|NA|2|"Bardonnex, Genève 1257, Schweiz"|0|"Privatzimmer"|NA|108579050|"CHF"|51|2017-01-28|1|250|50|0|0|25.5
1|1|2|"Thônex"|5040378|46.2068850609164|6.21754826026783|"Thônex"|NA|2|"Thônex, Genève 1226, Schweiz"|0|"Privatzimmer"|NA|26020450|"CHF"|51|2017-01-28|1|250|50|0|0|25.5
1|1|1|"Genève"|8834167|46.2102574924881|6.12438600749423|"Genf"|NA|1|"Genf, Genève 1203, Schweiz"|0|"Privatzimmer"|NA|3206261|"CHF"|51|2017-01-28|1|250|50|0|0|51
1|0|1|"Genève"|10933402|46.2243837469675|6.12498584039319|"Genf"|NA|1|"Genf, Genève 1209, Schweiz"|6|"Ganze Unterkunft"|5|26234687|"CHF"|50|2017-01-28|1|250|50|0|0|50
1|1|1|"Genève"|16663267|46.2004532500872|6.13203096874549|"Genf"|NA|2|"Genf, Genève 1205, Schweiz"|1|"Ganze Unterkunft"|NA|1211553|"CHF"|51|2017-01-28|1|250|50|0|0|25.5
1|1|1|"Genève"|12978737|46.2070925633377|6.12873722785804|"Genf"|NA|1|"Genf, Genève 1203, Schweiz"|1|"Privatzimmer"|NA|71447872|"CHF"|48|2017-01-28|1|250|50|0|0|48
1|1|1|"Les Acacias"|13951837|46.1910116910502|6.13714102244313|"Les Acacias"|NA|2|"Les Acacias, Genève 1227, Schweiz"|36|"Ganze Unterkunft"|4|83060239|"CHF"|57|2017-01-28|1|0|55|0|0|28.5
1|1|2|"Genève"|15249045|46.2088128677232|6.14288025972649|"Genf"|NA|3|"Genf, GE 1201, Schweiz"|12|"Ganze Unterkunft"|4.5|96970868|"CHF"|57|2017-01-28|1|0|55|0|0|19
2|1|1|"Carouge"|9264030|46.1861546929232|6.1342598939238|"Carouge"|NA|2|"Carouge, Genève 1227, Schweiz"|31|"Privatzimmer"|4.5|35404166|"CHF"|55|2017-01-28|1|0|55|0|0|27.5
1|0|1|"Genève"|13785087|46.2024150579335|6.13684720115557|"Genf"|NA|2|"Genf, Genève 1204, Schweiz"|56|"Ganze Unterkunft"|4.5|17675448|"CHF"|52|2017-01-28|1|0|55|0|0|26
1|1|1|"Chêne-Bourg"|5548045|46.1984177415934|6.19949487853644|"Chêne-Bourg"|NA|2|"Chêne-Bourg, Genève 1225, Schweiz"|83|"Privatzimmer"|5|11290491|"CHF"|57|2017-01-28|1|50|55|0|0|28.5
1|1|1|"Genève"|14765157|46.2121449158691|6.12995248847961|"Genf"|NA|1|"Genf, Genève 1202, Schweiz"|19|"Privatzimmer"|5|91662357|"CHF"|54|2017-01-28|1|50|55|0|0|54
1|1|1|"Genève"|9949125|46.2038619154495|6.12825490237984|"Genf"|NA|1|"Genf, Genève 1203, Schweiz"|25|"Privatzimmer"|5|1798425|"CHF"|54|2017-01-28|1|50|55|0|0|54
1|1|1|"Genève"|5003496|46.2089084102026|6.13613704502072|"Genf"|NA|2|"Genf, Genève 1201, Schweiz"|113|"Privatzimmer"|4.5|22592231|"CHF"|56|2017-01-28|1|50|55|0|0|28
1|1|1|"Genève"|13119484|46.2100793612981|6.1263216345118|"Genf"|NA|1|"Genf, Genève 1203, Schweiz"|15|"Privatzimmer"|4.5|3702404|"CHF"|56|2017-01-28|1|50|55|0|0|56
1.5|1|2|"Carouge"|8434011|46.1863635249941|6.1337347556302|"Carouge"|NA|3|"Carouge, Genf 1227, Schweiz"|45|"Privatzimmer"|4|35404166|"CHF"|52|2017-01-28|1|100|55|0|0|17.3333333333333
1|1|2|"Genève"|11164083|46.2030444376547|6.15829525815396|"Genf"|NA|3|"Genf, Genève 1207, Schweiz"|22|"Privatzimmer"|5|58070503|"CHF"|54|2017-01-28|1|100|55|0|0|18
0.5|1|1|"Bellevue"|16417800|46.255836021496|6.1482459438528|"Bellevue"|NA|1|"Bellevue, Genève 1293, Schweiz"|0|"Privatzimmer"|NA|107601333|"CHF"|52|2017-01-28|1|100|55|0|0|52
1.5|1|1|"Genève"|15986599|46.21446302286|6.15019676681122|"Genf"|NA|2|"Genf, GE 1201, Schweiz"|1|"Privatzimmer"|NA|7670941|"CHF"|57|2017-01-28|1|100|55|0|0|28.5
1|1|2|"Genève"|15915068|46.2159662352576|6.13586712799714|"Genf"|NA|3|"Genf, Genève 1202, Schweiz"|0|"Ganze Unterkunft"|NA|62061514|"CHF"|54|2017-01-28|1|100|55|0|0|18
1|1|1|"Genève"|10103351|46.1965600812419|6.14224377948419|"Genf"|NA|1|"Genf, Genève 1205, Schweiz"|8|"Privatzimmer"|5|872744|"CHF"|56|2017-01-28|1|100|55|0|0|56
1|0|2|"Genève"|7407223|46.1911947842189|6.1446472276202|"Genf"|NA|2|"Genf, Genève 1205, Schweiz"|0|"Ganze Unterkunft"|NA|38730948|"CHF"|56|2017-01-28|1|150|55|0|0|28
1|1|2|"Genève"|7539919|46.2028344815551|6.12126018835477|"Genf"|NA|2|"Genf, Genève 1203, Schweiz"|0|"Ganze Unterkunft"|NA|15330433|"CHF"|56|2017-01-28|1|150|55|0|0|28
2|1|1|"Genève"|7641162|46.2169256904859|6.12611090466699|"Genf"|NA|2|"Genf, Genève 1202, Schweiz"|12|"Privatzimmer"|5|1994454|"CHF"|57|2017-01-28|1|150|55|0|0|28.5
2|1|1|"Vernier"|11051956|46.207631783274|6.07480999861787|"Vernier"|NA|2|"Vernier, Genève 1214, Schweiz"|16|"Privatzimmer"|5|57360506|"CHF"|56|2017-01-28|1|150|55|0|0|28
1|1|1|"Plan-les-Ouates"|3393746|46.1638864790797|6.11208722113767|"Plan-les-Ouates"|NA|2|"Plan-les-Ouates, Genève 1228, Schweiz"|14|"Privatzimmer"|5|13921113|"CHF"|54|2017-01-28|1|150|55|0|0|27
1|1|2|"Genève"|16600719|46.2113800758443|6.14941437748572|"Genf"|NA|4|"Genf, Genève 1201, Schweiz"|1|"Privatzimmer"|NA|96970868|"CHF"|57|2017-01-28|1|150|55|0|0|14.25
1|1|1|"Genève"|13424524|46.2099155791159|6.14472445680981|"Genf"|NA|2|"Genf, Genève 1201, Schweiz"|1|"Ganze Unterkunft"|NA|76526509|"CHF"|57|2017-01-28|1|150|55|0|0|28.5
1.5|1|1|"Genève"|8178791|46.1945716745935|6.1449526442533|"Genf"|NA|2|"Genf, Genève 1205, Schweiz"|6|"Privatzimmer"|5|3758556|"CHF"|57|2017-01-28|1|150|55|0|0|28.5
1|2|1|"Grand-Lancy"|9723633|46.184180029904|6.12187687097256|"Grand-Lancy"|NA|2|"Grand-Lancy, Genève 1212, Schweiz"|0|"Ganze Unterkunft"|NA|4049913|"CHF"|55|2017-01-28|1|150|55|0|0|27.5
1|1|1|"Le Grand-Saconnex"|7398079|46.2296771477233|6.11939027678609|"Le Grand-Saconnex"|NA|2|"Le Grand-Saconnex, Genève 1218, Schweiz"|29|"Privatzimmer"|4.5|15262683|"CHF"|52|2017-01-28|1|150|55|0|0|26
1.5|1|1|"Carouge"|7390522|46.1893476706518|6.13498320079563|"Carouge"|NA|2|"Carouge, Genève 1227, Schweiz"|1|"Privatzimmer"|NA|30863593|"CHF"|57|2017-01-28|1|150|55|0|0|28.5
1|1|2|"Genève"|15669597|46.2112659973261|6.12946464315706|"Genf"|NA|3|"Genf, Genève 1202, Schweiz"|0|"Ganze Unterkunft"|NA|31586058|"CHF"|57|2017-01-28|1|150|55|0|0|19
1|1|3|"Genève"|9665358|46.2100882180866|6.13954636592444|"Genf"|NA|3|"Genf, Genève 1201, Schweiz"|0|"Privatzimmer"|NA|44362798|"CHF"|56|2017-01-28|1|150|55|0|0|18.6666666666667
